,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1127,1VZMqmLpf3leBKKOyqa2yh,Companhia do Calypso,"Companhia do Calypso, Vol. 2 (Ao Vivo)",Ânsia - Ao Vivo,39,231627,False,0.53,0.779,5,-3.241,0,0.0265,0.229,3.58e-06,0.486,0.665,143.984,4,forro
1128,1je1zxcYN1L7nf1RYSNqJ8,Stephen Lynch,The Craig Machine,D & D - Live 2005,26,266733,False,0.431,0.683,2,-7.271,1,0.283,0.725,2.17e-06,0.773,0.444,76.788,4,comedy
1129,4uJSCrI7r0usNJ3aaHAuC6,Opeth,Damnation,Windowpane,55,464280,False,0.328,0.553,6,-6.252,1,0.0267,0.156,0.412,0.0985,0.322,159.959,4,swedish
1130,03Uo2utHEdsOoEKwPs4w0G,Chuck Berry,pov: you are walking in a winter wonderland,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rockabilly
1131,6UXAHCV9ClJgBlJifl4FRK,Leon Payne,Early Country and Western from Bullet Records of Nashville,Lost Highway,14,160893,False,0.448,0.423,6,-7.131,1,0.0354,0.709,0.0,0.0486,0.674,155.094,4,honky-tonk
1132,0f91Dvbc5tc6DN7e2QaNyC,Nora Van Elken,Midsommar,Midsommar,58,156923,False,0.723,0.615,0,-6.807,0,0.0348,0.255,0.939,0.0808,0.0406,120.008,4,deep-house
1133,5B62ToyDIOkNyWVJmtSvmN,Artie Lange,The Stench of Failure,Yankee Fan / A-Rod,22,199047,True,0.582,0.927,2,-4.899,1,0.794,0.702,0.0,0.949,0.561,106.777,5,comedy
1134,3zLEa9wqI0OLMIZ6RxhOym,Real Life,New Years New Wave Party 2011 - 1984 Revisited,Send Me An Angel,24,236936,False,0.662,0.788,2,-7.755,0,0.03,0.0308,0.0,0.166,0.616,127.97,4,synth-pop
1135,2USlegnFJLrVLpoVfPimKB,Gabry Ponte;LUM!X;Prezioso,Thunder,Thunder,80,160000,False,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,3,edm
1136,7KoeicEuGOAwhY1FKtYDcT,Håkan Hellström,Samlade singlar! 2000-2010,Jag hatar att jag älskar dig och jag älskar dig så mycket att jag hatar mig,25,316466,False,0.413,0.495,7,-8.735,1,0.0279,0.533,2.06e-06,0.103,0.408,102.261,4,goth
1137,2YsmKB2d5gJcFXuWIa3SJh,Jorge Ben Jor,Bem-Vinda Amizade,Santa Clara Clareou,43,211133,False,0.472,0.564,10,-15.053,1,0.0932,0.103,5.58e-06,0.0645,0.627,201.561,4,mpb
1138,7zep4BfQRkfASc8qhX0cct,Piyush Bhisekar,Hai Bharosa,Tu Hai Wajah,37,193925,False,0.698,0.385,3,-13.217,1,0.0763,0.636,0.00409,0.134,0.493,135.167,3,singer-songwriter
1139,65POCexjbdPA7mbSKxL0vd,Carl Craig,The Album Formerly Known As ...,A Wonderful Life - Version,36,415759,False,0.596,0.586,0,-12.245,0,0.0348,0.394,0.886,0.0537,0.621,132.023,4,detroit-techno
1140,1pkTvuXbKr4upKDTE67Nnb,Surf Curse,Magic Hour,Sugar,46,162840,False,0.611,0.695,6,-5.056,1,0.0612,0.112,0.000347,0.14,0.699,121.347,4,punk
1141,5MaKcM9OtEnbu8YAZbPtfS,Melike Şahin,Merhem: İlk Konserler (Live),Uykumun Boynunu Bükme (Live @ Bostancı Gösteri Merkezi),37,280469,False,0.488,0.672,9,-11.69,0,0.0365,0.0219,3.46e-05,0.712,0.463,105.943,3,turkish
1142,7KHG8MHzxAv0YnLFBWY9Y1,Jean-Baptiste Lully;Mary Enid Haines;Sharla Nafziger;Aradia Ensemble;Kevin Mallon,Lully: Ballet Music for the Sun King,"Le bourgeois gentilhomme: Chaconne des Scaramouches, Frivelins et Arlequins",51,88160,False,0.0,0.0192,6,-28.821,1,0.0,0.936,0.0197,0.138,0.0,0.0,0,opera
1143,1DJVvKIX6niMWGUitYkM1f,Reignwolf,Hear Me Out,Black and Red,58,219522,False,0.368,0.921,8,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,3,garage
1144,3kwHHD0mE5Tv4RTMZwi3kK,Jack Harlow,For the Girls: Summer Hits,First Class,0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
1145,219l46AUTw74WBgIZPrkMU,Accept,Symphonic Terror (Live at Wacken 2017),Breaker - Live in Wacken 2017,20,270826,False,0.459,0.998,11,-5.904,0,0.108,0.000251,0.00566,0.974,0.0565,124.946,4,heavy-metal
1146,6iKjLI5OiM9x9D09nz5Lqy,Ajattara,Kuolema,Haureus,22,176466,False,0.501,0.92,8,-5.194,0,0.0298,5.33e-06,0.656,0.131,0.46,100.037,4,black-metal
1147,2uDyv5rw4333xY5obTeByt,Alan Walker;Au/Ra,"Walkerverse, Pt. I",Somebody Like U,68,191098,False,0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,4,electro
1148,557XkLz0als6r5jZMVMUsG,Augustín Magaldi,Paciencia,Paciencia,20,171226,False,0.564,0.354,7,-3.258,0,0.0493,0.932,0.0,0.231,0.577,88.276,3,tango
1149,7phQYZpDdrK06KZTKnaYBI,Israel Salazar,Fé Inabalável,Fé Inabalável,40,340714,False,0.523,0.585,11,-5.366,1,0.0299,0.572,0.0,0.174,0.297,112.018,4,gospel
1150,3UUwbJd2j4RORlalTUhaDk,The Ventures,Hawaii Five-O,Hawaii Five-O,51,113893,False,0.518,0.782,9,-9.753,1,0.0631,0.265,0.654,0.0769,0.861,163.647,4,rockabilly
1151,6OsIb7RKndyPBew3traCr8,The Knocks;Rivers Cuomo;Royal & the Serpent,All Out Alternative,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,indie-pop
1152,0OdhpoWEDTLsUcTNFlYkY3,Simply Red,Supa Chill,Love Fire,0,238066,False,0.754,0.427,3,-14.662,1,0.0318,0.157,0.00406,0.107,0.871,124.839,4,soul
1153,1ydA4b3RCTHhsvGmn8v7fm,Jorge Muñiz,Azulejos 2,Bachata Rosa,32,256240,False,0.777,0.387,2,-10.047,0,0.031,0.814,3.71e-05,0.123,0.51,115.012,4,rock-n-roll
1154,0ND3OzMoWDW8ciiobRGXxf,Yeah Yeah Yeahs;A-Trak,Pumpkin Patch Hits,Heads Will Roll - A-Trak Remix,0,383893,False,0.738,0.607,8,-3.933,0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4,alternative
1155,0mr8FAnN9X70p5KRUwMIJx,awfultune,I Met Sarah in the Bathroom,I Met Sarah in the Bathroom,76,121374,True,0.675,0.408,0,-10.861,1,0.142,0.901,0.000714,0.16,0.229,90.111,4,indie
1156,2zrhoHlFKxFTRF5aMyxMoQ,aespa,Next Level,Next Level,74,221573,False,0.82,0.852,11,-2.567,0,0.166,0.488,5.94e-06,0.0907,0.82,109.036,4,k-pop
1157,24wyTUNlDlQDFHaGrv8BX2,Mark D. Pencil,Learning with Hiphop: Multiplication & Skip Counting,Numbers Help Me Count to 100 Rap!,7,148666,False,0.813,0.712,4,-5.104,0,0.281,0.0462,0.0,0.0433,0.587,179.948,4,kids
1158,2l04PBenOBbAfMLeIqNZDg,Iliza Shlesinger,War Paint,The Grabbing Hand,22,399550,True,0.683,0.909,1,-6.075,1,0.924,0.772,0.0,0.764,0.385,102.977,4,comedy
1159,6OSMpkDI07RGZD1ttZWzTW,Arno;Sofiane Pamart,Opex,Court-Circuit Dans Mon Esprit,37,223013,False,0.384,0.199,3,-13.526,1,0.0365,0.791,9.98e-06,0.0989,0.226,142.118,4,blues
1160,4wTJ5BMVyeAJ6bvgULQ40u,Daniel Chan;林京燁,不懂愛你,不懂愛你,24,355000,False,0.495,0.51,8,-7.357,1,0.0349,0.519,0.0,0.19,0.413,136.072,4,mandopop
1161,6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,alt-rock
1162,3Y2TyCFa8eFsNi7JTtnSh7,Estas Tonne,Introspection,Introspection,33,739926,False,0.414,0.821,4,-8.539,0,0.0442,0.808,0.814,0.0996,0.432,173.933,4,guitar
1163,6DhA5fIiQC1Khfll9twCze,Hanumankind,Options,Options,23,202370,True,0.748,0.655,8,-7.596,1,0.303,0.0767,0.0,0.113,0.349,164.066,4,malay
1164,5ZGJbNGdtpgVtPGYNOCCMG,Beddy Rays,Beddy Rays,Brin's Song,31,189843,False,0.225,0.402,0,-9.13,1,0.0332,0.367,0.0,0.375,0.373,84.848,4,garage
1165,0dOkOWfDJoR9z2YDffPewK,Kidz Bop Kids,Para pedir dulces,Purple People Eater,0,151106,False,0.555,0.859,9,-3.718,1,0.091,0.0448,0.0,0.203,0.802,158.113,4,children
1166,7hDRwwB0Scv1hRqApqVvce,DJ Mox,BULLE Oktoberfest Fete 2009 - Das geht ab auf der Wiesn,Ja Achmed - Party Version,23,205730,False,0.753,0.992,5,-2.668,1,0.0479,0.149,0.0,0.0932,0.832,130.05,4,party
1167,1ZVPAgx4MwaAbrNJXP4kbC,Tianastacia,Tianastacia (Live),Rama,42,210773,False,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,punk-rock
1168,2VSN91ig6Mw7YvZyd9zda9,No Doubt,Alternative Christmas 2022,Oi To The World,0,160586,False,0.505,0.939,9,-4.165,1,0.0415,0.00281,0.0232,0.0516,0.963,177.68,4,alt-rock
1169,7ttlemwytO21npSmLKqTBg,Pritam;Shreya Ghoshal;Nikhil Paul George,Barfi! (Original Motion Picture Soundtrack),Aashiyan,57,236373,False,0.829,0.622,10,-7.293,1,0.0518,0.293,2.8e-06,0.167,0.775,131.971,4,indian
1170,00rE6LoeSSJ0C5nRyltzqT,Valido;MELOLIFE,Fight For You,Fight For You,26,212399,False,0.502,0.95,8,-3.08,1,0.218,0.00595,0.0178,0.343,0.314,199.897,4,hardstyle
1171,1FuZ8H0Ts3799ZNVN5ZcSZ,Billy Fury,A Thousand Stars,It's Only Make Believe,34,146706,False,0.419,0.382,9,-13.438,1,0.0322,0.32,0.0,0.106,0.462,84.185,4,rockabilly
1172,2Iq6HhIquO7JKr0KfTNLzU,Saint Motel,My Type EP,My Type,70,204811,False,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4,alt-rock
1173,5WmulZwnY1U5566pqYWstk,Deepak Rathore Project,Doobna Aata Hai,Doobna Aata Hai,41,321912,False,0.558,0.312,6,-11.001,1,0.0363,0.782,0.0,0.105,0.309,148.534,4,indian
1174,0jpk88zk40MjQ63ljrq7V2,Moby,Play - The B Sides,Flower,23,206306,False,0.687,0.606,7,-5.92,1,0.0262,0.178,0.000326,0.083,0.748,80.569,4,electronic
1175,2TynldhyWHpsXMbvBS7gSL,Jerry Garcia Band;Jerry Garcia,"GarciaLive Volume Eight: November 23rd, 1991 Bradley Center",Deal,21,486381,False,0.391,0.873,2,-7.378,1,0.0783,0.704,0.212,0.756,0.552,145.96,4,bluegrass
1176,1xTR3I4nhPgrNmp7irJqCr,George Jones;Gene Pitney,More Starday & Musicor Originals,Y'All Come,13,151053,False,0.608,0.389,3,-13.018,1,0.0335,0.538,0.0,0.172,0.855,111.289,4,honky-tonk
1177,43HVFY9Djv6c5snImScf6T,Super Simple Songs,Baby Shark & More Kids Songs,Apples & Bananas,55,181864,False,0.86,0.348,0,-10.403,1,0.0388,0.178,0.0,0.0866,0.832,134.005,4,children
1178,50LmbBKCBeDRKYvpR7ApjG,Rammstein,Rosenrot,Rosenrot,63,234706,False,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,4,industrial
1179,6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide Awake,Without You,61,228933,False,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4,punk
1180,2Niyp1yifjn062AWqYtis3,Jasleen Royal;Siddharth Amit Bhavsar,Sharato Lagu (Original Motion Picture Soundtrack),"Mann Melo, Pt. 1",44,247704,False,0.642,0.329,2,-9.977,1,0.0262,0.703,0.00282,0.103,0.45,101.993,4,indian
1181,3bH14FqMe4LSmUVsaWgx9o,Ati242,Dondu Puşt,Dondu Puşt,43,143169,True,0.916,0.499,6,-9.498,1,0.349,0.06,0.0,0.0937,0.813,102.019,4,turkish
1182,6siiFhvZiKR62RpgBmherA,Jhayco;Bad Bunny,Frescura y Perreo,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,reggaeton
1183,4zYEGiXEwmsDVt8drtQ5hg,Hermetica,Acido Argentino,Del Camionero,38,269733,False,0.346,0.669,2,-12.34,1,0.0436,0.000398,0.00211,0.188,0.153,147.467,4,heavy-metal
1184,2VwtcCZgGkN103icTdQYwW,Partyraiser,The Family,Boobytrap,20,219363,True,0.598,0.884,2,-1.108,1,0.127,0.00029,0.00136,0.325,0.17,105.009,4,happy
1185,21J0nl589YArJoYUc2brCM,ILLENIUM;Skylar Grey,From The Ashes - New Beats,From the Ashes,0,253983,False,0.404,0.789,2,-4.516,1,0.0566,0.0243,0.000231,0.226,0.159,154.858,4,dubstep
1186,5o8OPxIhE4Qcq3fBb2yh03,MC Menor da VG,Fogo na Inveja,Fogo na Inveja,47,173011,False,0.767,0.621,6,-7.093,1,0.434,0.162,0.0,0.256,0.502,86.767,3,funk
1187,1h2KgBioRQoF45bCsdCThs,Franz Lehár;Karita Mattila;London Philharmonic Orchestra;Yutaka Sado,Karita Mattila Sings Arias & Scenes,"Lehár: Die lustige Witwe, Act 2: Vilja-Lied (Hanna)",20,293919,False,0.212,0.104,7,-19.668,1,0.0517,0.985,0.00376,0.303,0.0818,175.93,3,opera
1188,1ntXEb7Bn6IVtPfGej8caM,Through The Eyes of the Dead,Bloodlust,When Everything Becomes Nothing,21,296906,False,0.235,0.991,4,-3.794,1,0.176,8.52e-05,0.932,0.279,0.192,122.894,4,death-metal
1189,5oGWQbQO58RhuTkb7f8Gw8,Wilmer X,Mer för dina pengar,Mer för dina pengar,34,284786,False,0.348,0.977,9,-6.442,1,0.0763,0.00911,0.0169,0.277,0.384,170.159,4,ska
1190,6w69nqXMAyHsKmdkt3R8uG,Tyrävyö;Jimi Pääkallo,Helminauha,Ajetaan tandemilla,38,233466,False,0.363,0.927,11,-4.412,0,0.0392,0.00199,0.000299,0.096,0.724,187.969,4,punk
1191,0ZNYGrmcehorhh9JOeg5Iv,José González,Stay Alive (From The Secret Life Of Walter Mitty),Stay Alive,67,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,songwriter
1192,4cWCr6RaNj8y0eKZ9niNDY,Molejo,Disco de Platina,Brincadeira de criança,43,225040,False,0.702,0.924,7,-6.837,1,0.192,0.339,0.0,0.33,0.717,108.55,4,pagode
1193,4vRUf6njpOVMCIjlDhw74q,Mase,Feel So Good,Feel So Good,27,204733,True,0.827,0.64,1,-9.778,1,0.236,0.207,0.0,0.0968,0.533,105.144,4,hardcore
1194,0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age,Halloween Party 2022,Burn The Witch,0,217213,False,0.452,0.819,2,-4.394,1,0.0863,0.175,0.69,0.224,0.423,124.649,4,rock
1195,4oOmRoG2lWjv6COrTT8Z28,ANAVITÓRIA,N,quem vai dizer tchau,45,198220,False,0.646,0.372,5,-9.889,1,0.0272,0.559,0.000493,0.199,0.35,129.012,4,mpb
1196,0pIiCv0GdhtsOjCJ5Y7zHj,HUGEL;Cumbiafrica,Morenita,Morenita,71,176491,False,0.639,0.769,1,-5.077,1,0.0383,0.000701,0.742,0.0553,0.177,123.983,4,deep-house
1197,7FBf7WRech1Bhdp9BcylM6,Marshmello;Bastille,Weekend Baby,Happier,1,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,house
1198,3AO4zBhbT0E8hxb9HMSmbM,Jamie Kilstein,"Libel, Slander & Sedition",Obama and Hitler!,24,140199,True,0.705,0.555,2,-7.811,1,0.941,0.653,0.0,0.649,0.661,116.073,5,comedy
1199,4Hi9ZjMdPFx8Jb43YYOY4Q,Mark Farina;Sean Hayes,Hôtel Costes - A Decade,Dream Machine - Downtempo Mix,43,368746,False,0.909,0.513,1,-6.997,1,0.0432,0.147,0.0204,0.15,0.746,110.015,4,chicago-house
1200,26GB7IfMRdHTmtilOCOoOL,Alvin & The Chipmunks;David Seville,Holiday Favorites 2022,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,0,141026,False,0.609,0.434,3,-9.478,1,0.0353,0.711,1.17e-06,0.148,0.777,152.166,3,children
1201,5wqwUPr7DbRT6FogXVmWWj,Dani Fernández,Entre las dudas y el azar,Si tus piernas,52,244935,False,0.41,0.478,0,-4.747,0,0.11,0.0494,1.61e-05,0.109,0.25,159.702,4,spanish
1202,42K9hlQFTtleHh2bl9tHOX,Deekline;Trigga;David Boomah;Specimen A;Navigator,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,Duppy Destroyers - Jungle Roller Mix,11,325517,False,0.595,0.943,6,-1.664,1,0.0448,0.0175,7.31e-05,0.0902,0.741,174.028,4,breakbeat
1203,7Ja9QjmW65mleEKmOrTFxf,Drexciya,Journey of the Deep Sea Dweller IV,Unknown Journey VIII,12,128284,False,0.531,0.795,4,-8.035,0,0.0485,4.35e-05,0.9,0.0939,0.317,109.328,4,detroit-techno
1204,4ROYn3tM2wkxoDWKBCtc14,Tipe-X,Dischography Hitam Putih,Maafkan Aku,36,271160,False,0.682,0.673,9,-6.368,1,0.035,0.00696,0.00455,0.0818,0.866,145.125,4,ska
1205,12IT9FwJuLloQ00BBqrqh2,Prabh Deep,Amar,Amar,44,272747,False,0.522,0.665,1,-7.694,0,0.43,0.632,2.86e-06,0.112,0.395,83.077,1,electronic
1206,5LlXYUfSei584BdUJ05Lo3,Fito y Fitipaldis,Por la boca vive el pez,Acabo de llegar,58,375119,False,0.565,0.87,0,-3.895,1,0.0409,0.252,0.000162,0.526,0.886,145.164,4,spanish
1207,3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,False,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic
1208,7GQTfVWp0SipANPWRBT3f1,David Spade,My Fake Problems,Hernia,22,337248,True,0.536,0.927,4,-6.149,1,0.897,0.801,0.0,0.752,0.32,115.489,3,comedy
1209,1ZCreSfHLOgtmC85t9nNsI,Chuck Berry,12 Days of Christmas 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1210,7qAo2NkNmWt0uwbIlgHAMX,林志炫,熟情歌,鳳凰花開的路口,45,241988,False,0.557,0.185,8,-10.802,1,0.0355,0.949,0.0,0.155,0.498,135.214,4,mandopop
1211,0M4MO3Ax1xZJIVgXVjV3p2,SMASH Cast;Katharine McPhee;Christian Borle,BOMBSHELL,Public Relations (SMASH Cast Version) (feat. Katharine McPhee & Christian Borle),24,178533,False,0.38,0.593,7,-7.399,1,0.222,0.388,0.0,0.192,0.462,167.315,4,show-tunes
1212,6zPFqTggzyqpBIRpP4p6HG,Soda Stereo,Me Verás Volver (Hits & Más),Pic Nic En El 4° B - Remasterizado 2007,37,218573,False,0.67,0.864,9,-5.847,1,0.0283,0.0159,0.433,0.128,0.915,123.82,4,punk-rock
1213,0IuErOlS5OmMWXRtPABdDR,Mia Julia,Mitten in Mia,Schrei es laut,25,179560,False,0.604,0.951,7,-3.094,1,0.169,0.041,0.0,0.391,0.194,144.917,4,party
1214,4vd1W48zEl9sw8Np26LT6p,Imagine Dragons,Autumn Vibes 2022,On Top Of The World,0,192800,False,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4,rock
1215,0N3S2ZjYNqe5r8CBJdZzh3,Grupo Presença;Gaab;MC Hariel,Pagode do Presença | Made In Funk (Ao Vivo),Tem Café - Ao Vivo,45,276000,False,0.629,0.842,4,-6.774,0,0.169,0.559,0.0,0.203,0.815,169.934,4,pagode
1216,6dXzYNj8bWhHXL3hmedIa5,Biquini Cavadão,20 Grandes Sucessos De Biquini Cavadao,Vento Ventania,33,259066,False,0.826,0.646,11,-11.089,1,0.137,0.073,0.0,0.147,0.956,90.104,4,ska
1217,7tYwhedfTi1NUS54sIIzr1,Enrique Rodríguez;Armando Moreno;Chato Flores,26 grandes tangos,La colegiala,18,98293,False,0.651,0.246,5,-11.784,0,0.101,0.947,1.11e-06,0.169,0.894,165.052,4,tango
1218,1HLxLjywxg7Pyn0w6MxHjC,Vance Joy,20's Rock,Catalonia,0,218306,False,0.399,0.801,4,-4.638,0,0.0544,0.32,0.0,0.308,0.696,199.792,4,folk
1219,3IznIgmXtrUaoPWpQTy5jB,TV Girl,Who Really Cares,Not Allowed,82,167864,True,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,4,indie-pop
1220,4U7G8dgUodMEVSv96QRcDb,Cadmium;Rosendale,No Friends,No Friends,64,235023,False,0.771,0.644,4,-7.746,1,0.0337,0.522,7.13e-06,0.076,0.831,145.029,4,edm
1221,0nI0q4NuoOIskGNRizI6vs,Korn,Metal Lives!,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,funk
1222,08i3T9DXIgoNrrdTNqtgsR,that dog.,Retreat From The Sun,Gagged And Tied,22,198000,False,0.25,0.929,9,-5.527,0,0.0595,0.000288,0.0461,0.114,0.427,141.743,4,power-pop
1223,19EbHFDyg7WWJJbfdbBX7o,Porfi Baloa,20 Años (La Historia) [En Vivo],Persona Ideal - En Vivo,30,307527,False,0.481,0.769,8,-5.133,1,0.0558,0.452,9.08e-06,0.113,0.662,98.533,4,salsa
1224,6nEkxYIEnrbYH7h1hJ8Xn6,The Beatles,1 (Remastered),She Loves You - Mono / Remastered,66,140920,False,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,4,psych-rock
1225,5vJMWciCIDG0R5gLZLF8DC,Lil Peep;Lil Tracy,HELLBOY,walk away as the door slams,70,160560,True,0.553,0.572,1,-6.703,1,0.039,0.000115,0.0,0.115,0.168,135.036,3,emo
1226,2iu9LUbXaI6TKdV6Iwl5Hv,Kemuel,Clássicos,Em Fervente Oração,34,297170,False,0.296,0.215,0,-9.834,1,0.0304,0.942,0.0,0.261,0.295,103.006,4,groove
1227,0ddbXUxKVScdcSCcPeVVqm,Macaroni Empitsu,ハッピーエンドへの期待は,メレンゲ,38,237193,False,0.601,0.68,2,-4.638,1,0.0317,0.0154,0.0,0.101,0.656,104.023,4,j-rock
1228,7cAxwshLN1yidrBlDePrYW,Criolo,Ainda Há Tempo,É o Teste,41,279720,False,0.66,0.728,10,-6.177,0,0.337,0.178,0.0,0.0516,0.594,91.101,4,afrobeat
1229,3DlDjARjuTlDaJ7TU1UNtM,Witchery,Nightside,Nightside,17,237800,False,0.422,0.811,0,-6.974,1,0.0429,0.0102,0.0374,0.0781,0.212,135.832,4,black-metal
1230,0ylMmzHz9GpYWNpCNpQSaI,The Growlers,Hot Tropics,Nosebleed Sun,27,81400,False,0.298,0.459,9,-10.234,0,0.0356,0.758,0.197,0.314,0.805,122.446,4,garage
1231,0XRbYXQUymj9SJkrr8YK5B,2Pac,Strictly 4 My N.I.G.G.A.Z...,Keep Ya Head Up,71,262506,True,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,4,funk
1232,0snHlyyyUp2hKYEz7ffmkx,Ricky Nelson,Ricky Sings Again (Expanded Edition / Remastered),Never Be Anyone Else But You - Remastered,50,136266,False,0.577,0.45,0,-10.327,1,0.0352,0.127,7.28e-05,0.138,0.711,141.703,3,rock-n-roll
1233,4D1DuSm18QpC8zkVJxHajn,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,"Bücher, Bücher!",22,181800,False,0.536,0.246,0,-14.905,0,0.13,0.829,0.0,0.208,0.496,111.927,4,show-tunes
1234,7bQBXiL4dGxZNN6lLSjgP6,Kyson,Lucky Notes,Run,0,174051,False,0.646,0.418,7,-8.44,1,0.0465,0.434,0.00475,0.107,0.198,120.022,4,idm
1235,7D5x7oRRK279Tx3SzJ95it,Akanksha Bhandari;Nilotpal Sinha,Betahasha,Betahasha,47,196233,False,0.53,0.432,3,-11.056,1,0.0317,0.774,0.0152,0.121,0.299,109.817,1,indie
1236,28DfsE7LbIicNQY4DPJDk5,Gabriel Brito,Seja o Centro,Seja o Centro,45,211506,False,0.51,0.346,1,-7.442,1,0.029,0.429,0.0,0.379,0.31,76.089,4,brazil
1237,3mSU7r2tJjE6NMZ2DonlxV,Trazendo a Arca,Entre a Fé e a Razão (Ao Vivo),Entre a Fé e a Razão - Ao Vivo,42,294626,False,0.497,0.589,4,-5.098,1,0.0271,0.0293,0.0,0.971,0.27,130.073,4,groove
1238,7IDrQtd8JrnExDCPSq0W90,SPINALL;Fireboy DML,Sere,Sere,59,185454,False,0.689,0.68,7,-6.261,0,0.117,0.0778,1.53e-05,0.142,0.625,109.923,4,dancehall
1239,73fVpzmGDZQ8B6TNXBN3di,Grendel,Harsh Generation,Void Malign,24,282933,False,0.493,0.989,6,-5.975,0,0.111,4.18e-05,0.00954,0.308,0.405,135.995,4,industrial
1240,21kzkYl2j4Sq89FCj9HrqF,Antonio Orozco,Aviónica,Entre Sobras Y Sobras Me Faltas,60,235200,False,0.416,0.358,10,-8.535,1,0.0462,0.476,0.0,0.111,0.116,80.643,3,spanish
1241,29RiulWABWHcTRLkDqVCl1,Korn,Metal,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,rock
1242,1MUSDyEOKOeVLV9Xdfgntr,Martha Reeves & The Vandellas,On air 70's Hits,Dancing In The Street - Stereo,1,159960,False,0.55,0.885,11,-1.983,0,0.0372,0.0418,0.0275,0.17,0.735,126.367,4,rock-n-roll
1243,35v9un9C2QUR1kq1MtqGMq,Nikhil D'Souza,Sitaare - Single,Sitaare,38,236393,False,0.651,0.274,4,-9.683,1,0.0314,0.699,3.12e-05,0.12,0.221,121.91,4,indie-pop
1244,0MAVs0XWmcO0RIqjtaMyAq,Zeki Müren,Pırlanta Şarkılar,Gözlerin Doğuyor Gecelerime,37,319066,False,0.423,0.501,0,-13.298,0,0.0586,0.606,3.23e-05,0.14,0.543,88.253,4,turkish
1245,738SQjONa0q63yhLxvg3m1,Zayde Wølf,Modern Alchemy,Gladiator,61,188333,False,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,4,alt-rock
1246,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alternative
1247,4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,ANTIFRAGILE,77,184444,False,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.824,105.025,4,k-pop
